,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
445,National University,2.0,3.0,0.0,0.0,14094.0,28410.5,0.783441138,0.800326442,0.88130352,0.5560809561542526,32.9095,-117.2442,22000.0,0.0,0.5593483426558103,1
447,Newberry School of Beauty,3.0,1.0,0.0,0.0,4598.5,5042.0,0.755319149,0.720670391,0.765432099,0.8,34.2575,-118.4995,9167.0,0.0,0.805062712,3
448,Adrian's College of Beauty Modesto,3.0,1.0,0.0,0.0,9500.0,10836.0,0.43373494,0.382978723,0.6961114103049724,0.6844,37.6778,-120.9928,14768.0,0.0,0.607616097,3
449,North-West College-Pomona,3.0,1.0,0.0,0.0,7387.0,8023.5,0.596209913,0.494887526,0.537735849,0.7059,34.0621,-117.751,20043.0,0.0,0.70177232,3
450,North-West College-West Covina,3.0,1.0,0.0,0.0,7030.0,7818.0,0.683035714,0.61341853,0.650224215,0.7095,34.0721,-117.9496,19258.0,0.0,0.751913115,3
451,North-West College-Pasadena,3.0,1.0,0.0,0.0,7640.0,7805.0,0.661458333,0.598765432,0.6171875,0.6424,34.1469,-118.1393,18434.0,0.0,0.674186466,3
452,Notre Dame de Namur University,2.0,3.0,0.0,0.0,18750.0,27000.0,0.800359712,0.795823666,0.9,0.5560809561542526,37.5175,-122.2846,26022.0,1.0,0.5593483426558103,1
453,Occidental College,2.0,3.0,0.0,0.0,20900.0,21500.0,0.951871658,0.934782609,0.9625,0.5560809561542526,34.1262,-118.2108,24392.0,0.0,0.5593483426558103,1
454,Oceanside College of Beauty,3.0,1.0,0.0,0.0,6913.0,7622.0,0.590909091,0.52173913,0.552631579,0.8438,33.1789,-117.3653,9535.0,0.0,0.811812941,3
455,Ohlone College,1.0,2.0,0.0,0.0,9250.0,16782.101893453146,0.548148148,0.7125,0.738853503,0.3552,37.528,-121.9146,17921.935411020775,0.0,0.349980081,0
456,Orange Coast College,1.0,2.0,0.0,0.0,5000.0,5400.0,0.694306931,0.713681241,0.745657568,0.3711,33.6702,-117.9114,17921.935411020775,0.0,0.376215429,0
458,Oxnard College,1.0,2.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.2561,34.1649,-119.1555,17921.935411020775,0.0,0.229482483,0
459,Hope International University,2.0,3.0,0.0,0.0,17250.0,25949.5,0.781456954,0.729281768,0.844517185,0.5560809561542526,33.8762,-117.8857,23811.0,0.0,0.5593483426558103,1
460,Concorde Career College-San Diego,3.0,1.0,0.0,0.0,9500.0,9500.0,0.46778043,0.436875568,0.518284994,0.8956,32.7041,-117.1019,20344.0,0.0,0.833692136,3
461,Palo Alto University,2.0,3.0,0.0,0.0,17778.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.3833,-122.186,17921.935411020775,0.0,0.5593483426558103,3
462,Pacific Lutheran Theological Seminary,2.0,4.0,0.0,0.0,12000.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.8982,-122.2602,17921.935411020775,0.0,0.5593483426558103,3
463,Pacific Oaks College,2.0,3.0,0.0,0.0,18750.0,19375.0,0.74829932,0.746543779,0.865546218,0.5560809561542526,34.1515,-118.1609,17921.935411020775,0.0,0.5593483426558103,1
464,Pacific School of Religion,2.0,4.0,0.0,0.0,6250.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.8766,-122.2633,17921.935411020775,0.0,0.5593483426558103,3
465,Pacific States University,2.0,3.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.0617,-118.2996,30753.0,0.0,0.5593483426558103,2
466,Pacific Union College,2.0,3.0,0.0,0.0,20832.0,28334.0,0.810848401,0.80332829,0.861892583,0.5560809561542526,38.5741,-122.4496,22809.0,0.0,0.5593483426558103,1
467,University of the Pacific,2.0,3.0,0.0,0.0,21250.0,23500.0,0.88528481,0.911069063,0.923280423,0.5560809561542526,37.9806,-121.3073,30318.0,0.0,0.5593483426558103,1
468,Palo Verde College,1.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.1975,33.6615,-114.6517,17921.935411020775,0.0,0.210522632,0
469,Palomar College,1.0,1.0,0.0,0.0,5500.0,7000.0,0.420689655,0.52407932,0.621212121,0.2543,33.1502,-117.1817,17921.935411020775,1.0,0.264639002,0
470,Paris Beauty College,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8087,37.9722,-122.0435,9908.0,0.0,0.802154545,3
471,Pasadena City College,1.0,2.0,0.0,0.0,5500.0,9000.0,0.622739018,0.62,0.62745098,0.3202,34.1446,-118.1182,17921.935411020775,1.0,0.346057263,0
472,Pepperdine University,2.0,3.0,0.0,0.0,25000.0,27000.0,0.919370698,0.932261768,0.950832073,0.5560809561542526,34.0419,-118.7077,24446.0,0.0,0.5593483426558103,1
473,Pitzer College,2.0,3.0,0.0,0.0,14824.0,15088.0,0.942028986,0.909090909,0.939252336,0.5560809561542526,34.1034,-117.7059,25807.0,0.0,0.5593483426558103,1
474,Platt College-San Diego,3.0,2.0,0.0,0.0,20892.5,22993.5,0.695833333,0.6125,0.704347826,0.5560809561542526,32.7637,-117.0635,35757.0,0.0,0.5593483426558103,1
475,Point Loma Nazarene University,2.0,3.0,0.0,0.0,20500.0,24951.0,0.938292477,0.917272727,0.943076923,0.5560809561542526,32.7133,-117.2512,29865.0,0.0,0.5593483426558103,1
476,Pomona College,2.0,3.0,0.0,0.0,8561.0,8600.0,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.0983,-117.7119,12557.0,0.0,0.5593483426558103,3
477,Porterville College,1.0,2.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.1948,36.0493,-119.0144,17921.935411020775,0.0,0.200234954,0
478,Westwood College-South Bay,3.0,3.0,0.0,0.0,22967.5,38913.0,0.310542797,0.380868025,0.466800805,0.5560809561542526,33.8518,-118.2898,24954.0,0.0,0.5593483426558103,2
480,Santa Ana College,1.0,2.0,0.0,0.0,6500.0,7347.0,0.628504673,0.611842105,0.724867725,0.2299,33.7592,-117.8884,17921.935411020775,0.0,0.227334796,0
481,Pardee RAND Graduate School,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.01,-118.4905,17921.935411020775,0.0,0.5593483426558103,3
482,Shasta School of Cosmetology,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8372,40.5969,-122.387,9762.0,0.0,0.782052564,3
483,University of Redlands,2.0,3.0,0.0,0.0,24000.0,27000.0,0.913189771,0.921366164,0.951724138,0.5560809561542526,34.0636,-117.1638,25057.0,0.0,0.5593483426558103,1
484,College of the Redwoods,1.0,2.0,0.0,0.0,6548.0,8317.0,0.440658049,0.521320495,0.586345382,0.0665,40.6967,-124.1951,17921.935411020775,0.0,0.101936643,0
485,Salon Success Academy-Upland,3.0,1.0,0.0,0.0,7726.5,9525.0,0.68372093,0.722627737,0.736842105,0.7612,34.1084,-117.6311,10747.0,0.0,0.695390728,3
486,Salon Success Academy-Corona,3.0,1.0,0.0,0.0,9921.0,10556.0,0.658227848,0.578231293,0.6961114103049724,0.7455,33.8832,-117.5135,11333.0,0.0,0.757290291,3
487,Rio Hondo College,1.0,2.0,0.0,0.0,5250.0,7500.0,0.56010929,0.639830508,0.660621762,0.1868,34.0199,-118.0333,17921.935411020775,1.0,0.167635606,0
488,Riverside City College,1.0,2.0,0.0,0.0,4500.0,6875.0,0.587412587,0.650294695,0.645104895,0.2451,33.9715,-117.3805,17921.935411020775,1.0,0.225787179,0
489,Argosy University-San Francisco Bay Area,3.0,3.0,0.0,0.0,9500.0,14323.0,0.370393247,0.661456348,0.842775302,0.5560809561542526,37.7812,-122.2675,23000.0,0.0,0.5593483426558103,2
490,Rosemead Beauty School,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.7383,34.0808,-118.0828,10291.0,0.0,0.764723203,3
491,Dongguk University-Los Angeles,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.0662,-118.2899,17921.935411020775,0.0,0.5593483426558103,3
492,Sacramento City College,1.0,2.0,0.0,0.0,7500.0,10364.0,0.47008547,0.55234657,0.656914894,0.2533,38.5419,-121.4917,17921.935411020775,0.0,0.220562771,0
493,Saddleback College,1.0,1.0,0.0,0.0,5500.0,9226.0,0.630681818,0.700704225,0.724242424,0.348,33.5519,-117.6649,17921.935411020775,0.0,0.349437661,0
494,Samuel Merritt University,2.0,3.0,0.0,0.0,18750.0,18750.0,0.980707395,0.9543379,0.934156379,0.5560809561542526,37.82,-122.2669,17921.935411020775,0.0,0.5593483426558103,1
495,San Diego City College,1.0,2.0,0.0,0.0,4500.0,7845.0,0.389464594,0.480924855,0.527536232,0.1397,32.7189,-117.1516,17921.935411020775,0.0,0.125066033,0
496,Golf Academy of America-Carlsbad,3.0,2.0,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,1.0,33.1229,-117.2834,23374.0,0.0,0.739130435,2
497,San Diego Mesa College,1.0,2.0,0.0,0.0,3697.5,4500.0,0.617096019,0.689295039,0.740594059,0.1967,32.8049,-117.1691,17921.935411020775,1.0,0.204462454,0
498,San Diego Miramar College,1.0,2.0,0.0,0.0,4500.0,16782.101893453146,0.57278481,0.585454545,0.707746479,0.3031,32.9095,-117.1209,17921.935411020775,0.0,0.273544681,0
499,San Diego State University,1.0,3.0,0.0,0.0,14495.0,16460.0,0.871751559,0.888037634,0.912689949,0.5560809561542526,32.7753,-117.0712,17921.935411020775,0.0,0.5593483426558103,1
500,University of San Diego,2.0,3.0,0.0,0.0,19500.0,22500.0,0.922647528,0.931092437,0.947895792,0.5560809561542526,32.7714,-117.1887,31593.0,0.0,0.5593483426558103,1
502,San Francisco Conservatory of Music,2.0,3.0,0.0,0.0,24975.0,27000.0,0.77027027,0.620269740799787,0.85915493,0.5560809561542526,37.7753,-122.4201,28174.0,0.0,0.5593483426558103,1
503,San Francisco State University,1.0,3.0,0.0,0.0,15000.0,17775.0,0.814215985,0.852076528,0.876582761,0.5560809561542526,37.7213,-122.4779,17921.935411020775,0.0,0.5593483426558103,1
504,San Francisco Theological Seminary,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.9696,-122.5643,17921.935411020775,0.0,0.5593483426558103,3
505,University of San Francisco,2.0,3.0,0.0,0.0,23000.0,25000.0,0.872443488,0.903857225,0.917705736,0.5560809561542526,37.7756,-122.451,31915.0,0.0,0.5593483426558103,1
506,San Joaquin College of Law,2.0,4.0,0.0,0.0,10500.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,36.824,-119.6978,17921.935411020775,0.0,0.5593483426558103,3
507,San Joaquin Delta College,1.0,2.0,0.0,0.0,6125.0,8750.0,0.297468354,0.385078219,0.503289474,0.2505,37.9946,-121.3172,17921.935411020775,0.0,0.256485093,0
508,San Joaquin Valley College-Visalia,3.0,2.0,0.0,0.0,14000.0,19648.5,0.426538462,0.470743743,0.558685446,0.4255,36.328,-119.385,22770.0,0.0,0.481346658,2
509,San Joaquin Valley College-Bakersfield,3.0,2.0,0.0,0.0,14000.0,19648.5,0.426538462,0.470743743,0.558685446,0.5296,35.3528,-119.0623,18274.0,0.0,0.502200438,2
510,William Jessup University,2.0,3.0,0.0,0.0,17000.0,21500.0,0.857142857,0.867109635,0.849180328,0.5560809561542526,38.8197,-121.2923,18601.0,0.0,0.5593483426558103,1
511,San Jose City College,1.0,2.0,0.0,0.0,5250.0,8000.0,0.521186441,0.553571429,0.615384615,0.2239,37.3163,-121.9297,17921.935411020775,1.0,0.22087671,0
512,San Jose State University,1.0,3.0,0.0,0.0,14000.0,16251.0,0.878154426,0.868712274,0.905498282,0.5560809561542526,37.3352,-121.8812,17921.935411020775,0.0,0.5593483426558103,1
513,College of San Mateo,1.0,1.0,0.0,0.0,4500.0,5250.0,0.857142857,0.644067797,0.808823529,0.1393,37.5344,-122.3361,17921.935411020775,0.0,0.129814236,0
514,Santa Barbara Business College-Bakersfield,3.0,2.0,0.0,0.0,17666.0,19208.5,0.392020815,0.382440476,0.516129032,0.5560809561542526,35.3595,-119.0613,17465.0,0.0,0.5593483426558103,2
515,Westwood College-Los Angeles,3.0,3.0,0.0,0.0,15222.0,37655.5,0.367414796,0.334637269,0.466286122,0.5560809561542526,34.0614,-118.2933,25008.0,0.0,0.5593483426558103,2
516,Santa Barbara Business College-Santa Maria,3.0,1.0,0.0,0.0,12111.0,17575.0,0.48372093,0.475471698,0.498381877,0.5560809561542526,34.4039,-119.6997,16570.0,0.0,0.5593483426558103,2
517,Santa Barbara City College,1.0,2.0,0.0,0.0,6500.0,10500.0,0.566037736,0.591628959,0.7176781,0.3555,34.4068,-119.698,17921.935411020775,1.0,0.353773877,0
518,Santa Clara University,2.0,3.0,0.0,0.0,19500.0,20500.0,0.946601942,0.966777409,0.96492986,0.5560809561542526,37.3527,-121.9382,34956.0,0.0,0.5593483426558103,1
519,Santa Monica College,1.0,1.0,0.0,0.0,4500.0,7600.0,0.646182495,0.598901099,0.717391304,0.3022,34.019,-118.4704,17921.935411020775,1.0,0.292142971,0
520,Santa Rosa Junior College,1.0,1.0,0.0,0.0,7000.0,9922.0,0.677187948,0.662316476,0.700167504,0.3273,38.4542,-122.7207,17921.935411020775,1.0,0.332453473,0
521,Saybrook University,2.0,4.0,0.0,0.0,12500.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.7984,-122.4001,17921.935411020775,0.0,0.5593483426558103,3
522,Scripps College,2.0,3.0,0.0,1.0,12500.0,13487.5,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.1037,-117.7113,26057.0,0.0,0.5593483426558103,3
523,Wyotech-Fremont,3.0,1.0,0.0,0.0,9500.0,12000.0,0.451262136,0.469823584,0.631712474,0.6506,37.4693,-121.9194,19612.0,0.0,0.63865995,2
524,College of the Sequoias,1.0,2.0,0.0,0.0,3300.0,4500.0,0.61328125,0.66875,0.758241758,0.1741,36.323,-119.3148,17921.935411020775,1.0,0.193440587,0
525,Shasta Bible College and Graduate School,2.0,3.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,40.5642,-122.3157,19193.0,0.0,0.5593483426558103,3
526,Shasta College,1.0,2.0,0.0,0.0,7362.0,12552.5,0.528718704,0.52991453,0.57218543,0.2246,40.6257,-122.318,17921.935411020775,0.0,0.221030694,0
527,Sierra College,1.0,2.0,0.0,0.0,8917.0,16782.101893453146,0.530905077,0.544753086,0.643939394,0.2887,38.7928,-121.2126,17921.935411020775,0.0,0.279329675,0
528,Sierra College of Beauty,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8133,37.3066,-120.4957,4229.0,0.0,0.781827273,3
529,Sierra Valley College of Court Reporting,3.0,1.0,0.0,0.0,19317.0,16782.101893453146,0.476190476,0.520661157,0.604166667,0.0714,36.8028,-119.773,21249.0,0.0,0.05355,0
530,Trinity Law School,2.0,4.0,0.0,0.0,20422.0,28000.5,0.766759777,0.814121037,0.860215054,0.5560809561542526,33.7661,-117.8521,17921.935411020775,0.0,0.5593483426558103,1
531,Simpson University,2.0,3.0,0.0,0.0,16666.0,16676.0,0.837725381,0.844006568,0.885224274,0.5560809561542526,40.6133,-122.333,17760.0,0.0,0.5593483426558103,1
532,College of the Siskiyous,1.0,2.0,0.0,0.0,9198.0,10500.0,0.384615385,0.394557823,0.560301508,0.16,41.4138,-122.3892,17921.935411020775,0.0,0.208956077,0
533,Charles A Jones Career and Education Center,1.0,1.0,0.0,0.0,5500.0,5500.0,0.720430108,0.681818182,0.512195122,0.8326,38.5165,-121.4411,17921.935411020775,0.0,0.865244681,3
534,Skyline College,1.0,2.0,0.0,0.0,6000.0,8000.0,0.644736842,0.710526316,0.75,0.1721,37.6305,-122.466,17921.935411020775,0.0,0.1721,0
535,San Bernardino Valley College,1.0,2.0,0.0,0.0,3500.0,16782.101893453146,0.453968254,0.473076923,0.510638298,0.1669,34.0887,-117.3138,17921.935411020775,0.0,0.154084066,0
536,Saint Mary's College of California,2.0,3.0,0.0,0.0,21500.0,25000.0,0.8844404,0.863723608,0.91908976,0.5560809561542526,37.84,-122.1068,33876.0,0.0,0.5593483426558103,1
537,Solano Community College,1.0,2.0,0.0,0.0,7000.0,11747.0,0.353433836,0.38362069,0.541414141,0.2347,38.2355,-122.1202,17921.935411020775,0.0,0.205852691,0
538,Sonoma State University,1.0,3.0,0.0,0.0,14592.0,18750.0,0.859697387,0.883381924,0.903978052,0.5560809561542526,38.341,-122.6733,17921.935411020775,0.0,0.5593483426558103,1
539,Pinnacle College,3.0,1.0,0.0,0.0,9500.0,9500.0,0.434343434,0.428571429,0.5,0.8151,34.0815,-118.1505,29338.0,0.0,0.837874517,2
540,South Baylo University,2.0,3.0,0.0,0.0,11000.0,12667.0,0.5914641030122595,0.620269740799787,0.904411765,0.5560809561542526,33.8479,-117.9587,17921.935411020775,0.0,0.5593483426558103,3
541,South Coast College,3.0,1.0,0.0,0.0,21148.5,20000.0,0.641447368,0.604081633,0.710191083,0.5417,33.7879,-117.8741,18648.0,0.0,0.4687625,2
542,Vanguard University of Southern California,2.0,3.0,0.0,0.0,19895.0,25000.0,0.882125604,0.893617021,0.918001885,0.5560809561542526,33.6627,-117.9009,22491.0,0.0,0.5593483426558103,1
543,Concorde Career College-Garden Grove,3.0,1.0,0.0,0.0,9500.0,9500.0,0.679904686,0.649197861,0.699873897,0.9149,33.7747,-117.9384,27175.0,0.0,0.881411857,3
544,Southwestern College,1.0,2.0,0.0,0.0,4100.0,6126.0,0.558312655,0.597122302,0.625304136,0.179,32.6416,-116.9972,17921.935411020775,1.0,0.16499636,0
545,Starr King School for Ministry,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.8769,-122.2618,17921.935411020775,0.0,0.5593483426558103,3
546,Marshall B Ketchum University,2.0,4.0,0.0,0.0,8500.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,33.8898,-117.8862,17921.935411020775,0.0,0.5593483426558103,3
548,University of Southern California,2.0,3.0,0.0,0.0,21500.0,22841.5,0.950040508,0.942194992,0.953620147,0.5560809561542526,34.0211,-118.2839,28352.0,0.0,0.5593483426558103,1
549,Southwestern Law School,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.0616,-118.2884,17921.935411020775,0.0,0.5593483426558103,3
550,Taft College,1.0,2.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.2581,35.1489,-119.4618,17921.935411020775,1.0,0.238239973,0
551,Claremont School of Theology,2.0,4.0,0.0,0.0,5612.0,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.1076,-117.7153,17921.935411020775,0.0,0.5593483426558103,3
552,Thomas Aquinas College,2.0,3.0,0.0,0.0,15500.0,15750.0,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.429,-119.0871,20155.0,0.0,0.5593483426558103,3
553,Marinello Schools of Beauty-Lake Forest,3.0,1.0,0.0,0.0,8200.0,10181.0,0.585903084,0.5,0.603773585,0.5984,33.6193,-117.7047,14808.0,0.0,0.574173206,3
554,Epic Bible College,2.0,2.0,0.0,0.0,12217.0,28661.5,0.532608696,0.615384615,0.724137931,0.5560809561542526,38.6456,-121.3629,20459.0,0.0,0.5593483426558103,2
555,United Education Institute-Huntington Park Campus,3.0,1.0,0.0,0.0,9500.0,9500.0,0.33348135,0.362393794,0.463690873,0.7004,33.9861,-118.2262,23735.0,0.0,0.719939212,2
556,Concorde Career College-San Bernardino,3.0,1.0,0.0,0.0,9500.0,9500.0,0.552154903,0.443968594,0.540367706,0.6234,34.0672,-117.284,19506.0,0.0,0.681017701,2
558,Concorde Career College-North Hollywood,3.0,1.0,0.0,0.0,9500.0,9500.0,0.67008547,0.62259887,0.653061224,0.8531,34.1865,-118.4038,20239.0,0.0,0.751383729,3
559,Ventura College,1.0,2.0,0.0,0.0,7454.0,11422.5,0.589537223,0.547008547,0.693208431,0.2945,34.277,-119.2307,17921.935411020775,1.0,0.271653506,0
560,Victor Valley Beauty College Inc,3.0,1.0,0.0,0.0,6050.0,6455.0,0.624338624,0.552486188,0.716763006,0.5632,34.5286,-117.3039,13558.0,0.0,0.619554891,3
561,Victor Valley College,1.0,2.0,0.0,0.0,9500.0,9300.0,0.318004677,0.37965616,0.438040346,0.1585,34.4722,-117.2615,17921.935411020775,0.0,0.146698216,0
562,Berkeley City College,1.0,2.0,0.0,0.0,6250.0,16782.101893453146,0.431718062,0.380753138,0.524509804,0.1901,37.8705,-122.2698,17921.935411020775,0.0,0.179635275,0
563,Walden University,3.0,3.0,0.0,0.0,11500.5,31876.0,0.440755997,0.749329759,0.821721311,0.5560809561542526,44.9788,-93.2612,17921.935411020775,0.0,0.5593483426558103,1
564,Waynes College of Beauty,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.5539372972973,-90.528723003003,4571.0,0.0,0.5593483426558103,3
565,West Hills College-Coalinga,1.0,2.0,0.0,0.0,5500.0,8802.5,0.459214502,0.414383562,0.542016807,0.2226,36.1479,-120.3567,17921.935411020775,1.0,0.213110558,0
566,West Los Angeles College,1.0,1.0,0.0,0.0,9000.0,13345.5,0.481081081,0.57254902,0.619909502,0.131,34.0056,-118.3876,17921.935411020775,0.0,0.130151941,0
567,West Valley College,1.0,2.0,0.0,0.0,4500.0,16782.101893453146,0.525316456,0.646153846,0.792,0.2831,37.2631,-122.0097,17921.935411020775,0.0,0.274435332,0
568,Carrington College California-Sacramento,3.0,1.0,0.0,0.0,12122.0,13683.0,0.467313416,0.453581754,0.569642857,0.4695,38.5618,-121.3689,16838.0,0.0,0.492035044,2
569,Westminster Theological Seminary in California,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,33.1214,-117.0464,17921.935411020775,0.0,0.5593483426558103,3
571,Whittier College,2.0,3.0,0.0,0.0,21500.0,26000.0,0.863984674,0.869757174,0.895495495,0.5560809561542526,33.9776,-118.0284,33181.0,0.0,0.5593483426558103,1
573,The Wright Institute,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.8682,-122.2532,17921.935411020775,0.0,0.5593483426558103,3
574,Western State College of Law at Argosy University,3.0,4.0,0.0,0.0,9500.0,14323.0,0.370393247,0.661456348,0.842775302,0.5560809561542526,33.8807,-117.8903,17921.935411020775,0.0,0.5593483426558103,3
575,Thomas Jefferson School of Law,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,32.7104,-117.1541,17921.935411020775,0.0,0.5593483426558103,3
576,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,2.0,3.0,1.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.0855,-118.3467,6649.0,0.0,0.5593483426558103,3
577,Yuba College,1.0,2.0,0.0,0.0,7000.0,4500.0,0.412993039,0.552188552,0.643410853,0.2045,39.126,-121.5393,17921.935411020775,0.0,0.202948678,0
578,The Salon Professional Academy-Grand Junction,3.0,1.0,0.0,0.0,8870.0,9945.0,0.845360825,0.666666667,0.475,0.8,39.0782,-108.5076,10770.0,0.0,0.791204396,3
579,Adams State University,1.0,3.0,0.0,0.0,11000.0,16782.101893453146,0.626040878,0.662033015,0.748862602,0.5560809561542526,37.4772,-105.8809,17921.935411020775,1.0,0.5593483426558103,3
580,Aims Community College,1.0,1.0,0.0,0.0,5259.5,9750.0,0.552416824,0.609489051,0.65,0.2857,40.409,-104.7643,17921.935411020775,0.0,0.246516935,0
581,Arapahoe Community College,1.0,1.0,0.0,0.0,5500.0,11788.0,0.643953575,0.657565415,0.701331642,0.1792,39.6075,-105.0186,17921.935411020775,0.0,0.176246181,0
582,Bel-Rea Institute of Animal Technology,3.0,2.0,0.0,0.0,20919.0,28731.0,0.757097792,0.764485981,0.792393027,0.5341,39.6861,-104.8753,21736.0,0.0,0.555290488,1
583,Everest College-Colorado Springs,3.0,1.0,0.0,0.0,9500.0,9500.0,0.334682861,0.335695306,0.462788708,0.5325,38.8071,-104.7403,19916.0,0.0,0.529975123,2
584,University of Colorado Denver,1.0,3.0,0.0,0.0,16750.0,22995.0,0.833480957,0.851311953,0.884696017,0.5560809561542526,39.7464,-104.9993,17921.935411020775,0.0,0.5593483426558103,1
585,University of Colorado Colorado Springs,1.0,3.0,0.0,0.0,12500.0,21000.0,0.881765196,0.868740885,0.897129187,0.5560809561542526,38.8927,-104.8003,17921.935411020775,0.0,0.5593483426558103,1
586,Redstone College,3.0,2.0,0.0,0.0,17498.5,21500.0,0.631439894,0.632867133,0.667213115,0.5081,39.9148,-105.1191,21505.0,0.0,0.566811336,2
587,University of Colorado Boulder,1.0,3.0,0.0,0.0,15000.0,19500.0,0.889242183,0.911226188,0.930519815,0.5560809561542526,40.0044,-105.2671,17921.935411020775,0.0,0.5593483426558103,1
588,Colorado Christian University,2.0,3.0,0.0,0.0,9500.0,25351.0,0.811056106,0.833013436,0.882797732,0.5560809561542526,39.7117,-105.0948,23450.0,0.0,0.5593483426558103,1
589,Colorado College,2.0,3.0,0.0,0.0,17255.0,18049.5,0.937269373,0.951923077,0.6961114103049724,0.5560809561542526,38.8466,-104.8242,28404.0,0.0,0.5593483426558103,1
590,Concorde Career College-Aurora,3.0,1.0,0.0,0.0,9500.0,9500.0,0.630057803,0.522116219,0.581256231,0.5414,39.7187,-104.8671,20374.0,0.0,0.680765254,3
591,The Art Institute of Colorado,3.0,3.0,0.0,0.0,12597.0,28902.0,0.624239588,0.697467792,0.76325321,0.5560809561542526,39.7356,-104.9858,26651.0,0.0,0.5593483426558103,1
592,Colorado Mountain College,1.0,1.0,0.0,0.0,5500.0,11000.0,0.731073446,0.753956835,0.780871671,0.5560809561542526,39.47,-107.2375,17921.935411020775,0.0,0.5593483426558103,3
593,Colorado Northwestern Community College,1.0,2.0,0.0,0.0,8578.5,16000.0,0.601880878,0.678294574,0.759825328,0.3253,40.0807,-108.7903,17921.935411020775,0.0,0.297121086,0
594,Colorado School of Mines,1.0,3.0,0.0,0.0,22625.0,26025.0,0.949462366,0.948885976,0.949453552,0.5560809561542526,39.7508,-105.2271,17921.935411020775,0.0,0.5593483426558103,1
595,Colorado School of Trades,3.0,2.0,0.0,0.0,17990.0,20000.0,0.883248731,0.732984293,0.8,0.8252,39.741,-105.1039,14802.0,0.0,0.823281897,1
