,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
6602,Virginia College-Augusta,3,2,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,,33.4492,-82.0546,17165.0,0.0,,1
6603,Midwest Technical Institute-East Peoria,3,1,0.0,0.0,9500.0,9500.0,0.474501109,0.441605839,0.513418903,0.7433,40.6454,-89.5465,25008.0,0.0,0.727024,1
6604,Paul Mitchell the School-Chicago,3,1,0.0,0.0,9833.0,13833.0,0.609649123,0.333333333,,0.7161,41.8667,-87.6468,19129.0,0.0,0.675077591,0
6605,Kaplan College-Indianapolis,3,1,0.0,0.0,9218.0,9500.0,0.301349325,0.307091737,0.587586207,0.6689,39.7044,-86.149,23478.0,0.0,0.697124543,1
6606,Regency Beauty Institute-Evansville,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4259,37.9811,-87.4888,20998.0,0.0,0.389974,3
6607,Regency Beauty Institute-Wichita,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.2692,37.679,-97.2389,20472.0,0.0,0.288105085,3
6608,Regency Beauty Institute-Shreveport,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.507,32.4377,-93.7155,20579.0,0.0,0.448795276,0
6609,Regency Beauty Institute-Springfield,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4255,37.1595,-93.2708,21581.0,0.0,0.378914737,3
6610,Regency Beauty Institute-Canton,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.3587,40.8619,-81.4324,21318.0,0.0,0.379511282,3
6611,Regency Beauty Institute-Spartanburg,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4,34.9259,-81.9947,20750.0,0.0,0.435088312,3
6612,Regency Beauty Institute-Chattanooga,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.5,35.0393,-85.1505,21832.0,0.0,0.358479245,0
6613,Regency Beauty Institute-Mesquite,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.575,32.7957,-96.6272,18486.0,0.0,0.482782759,0
6614,Kaplan Career Institute-Dearborn,3,1,0.0,0.0,9500.0,9500.0,0.277942925,0.281235154,0.427176884,0.6815,42.329,-83.2197,21720.0,0.0,0.613643438,1
6615,Dorsey Business Schools-Waterford Pontiac,3,1,0.0,0.0,9163.0,11250.0,0.379503323,0.394847214,0.478411054,0.5294,42.6445,-83.3261,24752.0,0.0,0.5294,1
6616,Regina's College of Beauty-High Point,3,1,0.0,0.0,8500.0,14761.0,0.207692308,0.541666667,,1.0,35.9548,-80.0145,12970.0,0.0,0.935483871,0
6617,Miller-Motte College-Fayetteville,3,1,0.0,0.0,10935.5,20000.0,0.358752166,0.401861252,0.456776948,0.2353,35.1117,-78.8794,21128.0,0.0,0.240004,1
6618,Drake College of Business-Newark,3,1,0.0,0.0,9500.0,9500.0,0.094563485,0.205357143,0.553030303,0.3772,40.7349,-74.1724,19945.0,0.0,0.405135748,1
6619,European Massage Therapy School-Las Vegas,3,1,0.0,0.0,4786.0,4878.0,0.784688995,0.785714286,0.746666667,,36.159,-115.2858,,0.0,,0
6620,Harrison College-Grove City,3,2,0.0,0.0,12576.0,27167.0,0.411553525,0.469534788,0.584518828,,39.8822,-83.0459,18980.0,0.0,,1
6621,Miller-Motte Technical College-Columbus,3,2,0.0,0.0,9501.0,22091.0,0.400491865,0.367802009,0.461170512,0.4545,32.48,-84.9366,21089.0,0.0,0.4545,1
6622,National University College-Ponce,3,3,0.0,0.0,5500.0,7533.0,0.506378803,0.427561837,0.446808511,,17.9804,-66.606,8838.0,0.0,,0
6623,Fortis Institute-Grand Prairie,3,1,0.0,0.0,9500.0,9908.5,0.430940432,0.422529644,0.484187568,0.5978,32.761,-97.0059,17129.0,0.0,0.58740275,1
6624,Paul Mitchell the School-St George,3,1,0.0,0.0,9791.0,12046.0,0.609022556,0.803030303,0.754385965,0.6032,37.1289,-113.5191,15568.0,0.0,0.66887947,0
6625,The Art Institute of Virginia Beach,3,2,0.0,0.0,12161.0,29771.0,0.46834572,0.521647751,0.699780633,,36.8422,-76.1314,26591.0,0.0,,1
6626,Bryant & Stratton College-Bayshore,3,2,0.0,0.0,10250.0,24260.5,0.307965432,0.319702952,0.450958818,,43.1194,-87.9154,15718.0,0.0,,1
6627,Daymar College-Online,3,2,0.0,0.0,13736.5,23563.0,0.265269245,0.305471125,0.461165049,,38.2918,-85.5175,21430.0,0.0,,1
6628,Virginia College-Columbia,3,1,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,0.3721,34.0643,-80.9578,14291.0,0.0,0.3721,1
6629,Sanford-Brown College-Dearborn,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.5169,42.3327,-83.2088,,0.0,0.561149779,0
6630,Sanford-Brown College-Grand Rapids,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.4236,42.9155,-85.5681,,0.0,0.465248649,0
6631,Sanford-Brown College-Indianapolis,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.361,39.9153,-86.229,,0.0,0.361,3
6632,Sanford-Brown College-Hillside,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.5824,41.8629,-87.8972,,0.0,0.587346032,0
6633,Sanford-Brown College-Tinley Park,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.4944,41.5568,-87.824,,0.0,0.504230769,0
6634,Sanford-Brown College-Phoenix,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.6704,33.5741,-112.1124,17025.0,0.0,0.683708268,0
6635,Sanford-Brown Institute-Orlando,3,1,0.0,0.0,9500.0,9500.0,0.470295734,0.578208232,0.656949725,0.5737,28.4706,-81.4034,16825.0,0.0,0.5737,0
6636,Fortis College-Indianapolis,3,1,0.0,0.0,12417.0,13875.0,0.38722966,0.383548067,0.530612245,0.3636,39.9179,-86.2238,21431.0,0.0,0.3636,1
6637,Kaplan College-Arlington,3,1,0.0,0.0,9103.0,9413.0,0.331775701,0.315993789,0.448510638,0.7092,32.708,-97.0615,20922.0,0.0,0.7092,1
6638,Kaplan College-Charlotte,3,1,0.0,0.0,8989.5,9500.0,0.303684879,0.346687211,0.406304729,0.6746,35.1779,-80.7514,22199.0,0.0,0.6746,1
6639,Kaplan College-Jacksonville,3,1,0.0,0.0,9500.0,9500.0,0.277942925,0.281235154,0.427176884,0.5116,30.2887,-81.5818,23189.0,0.0,0.582059701,1
6640,Globe University-Madison East,3,2,0.0,0.0,16768.0,27000.0,0.481506389,0.639423077,0.707910751,,43.1458,-89.2972,25088.0,0.0,,1
6641,Minnesota School of Business-Lakeville,3,2,0.0,0.0,21905.0,31061.5,0.621832669,0.645784268,0.691300791,,44.692,-93.2869,20381.0,0.0,,2
6642,Globe University–Green Bay,3,2,0.0,0.0,16768.0,27000.0,0.481506389,0.639423077,0.707910751,,44.456,-87.9979,21804.0,0.0,,1
6643,Globe University–Madison West,3,2,0.0,0.0,16768.0,27000.0,0.481506389,0.639423077,0.707910751,,43.0882,-89.5275,25391.0,0.0,,1
6644,Globe University–Wausau,3,2,0.0,0.0,16768.0,27000.0,0.481506389,0.639423077,0.707910751,,44.8598,-89.6362,25013.0,0.0,,1
6645,Dade Medical College-Hollywood,3,2,0.0,0.0,19221.0,25430.0,0.547491996,0.66180758,0.810526316,0.7419,26.0245,-80.2248,20603.0,0.0,0.7419,2
6646,Empire Beauty School-E Memphis,3,1,0.0,0.0,6837.0,9833.0,0.424688562,0.545611015,0.735955056,0.4941,35.1156,-89.9027,12103.0,0.0,0.4941,0
6647,Empire Beauty School-Nashville,3,1,0.0,0.0,6392.5,8167.0,0.541509434,0.595419847,0.666666667,0.6154,35.9673,-86.8147,13109.0,0.0,0.6154,0
6648,Empire Beauty School-Jackson,3,1,0.0,0.0,6569.0,8275.0,0.669099757,0.594855305,0.608695652,0.431,35.6368,-88.8479,12256.0,0.0,0.431,0
6649,Empire Beauty School-Springfield,3,1,0.0,0.0,5781.0,9046.5,0.386120996,0.44469526,0.585152838,0.5796,39.9371,-75.3511,13996.0,0.0,0.5796,0
6650,Empire Beauty School-Paramus,3,1,0.0,0.0,6569.0,8275.0,0.669099757,0.594855305,0.608695652,0.8077,40.9135,-74.0456,13045.0,0.0,0.8077,0
6651,Empire Beauty School-Speedway,3,1,0.0,0.0,7000.0,10029.0,0.566091954,0.581632653,0.573134328,0.4457,39.7972,-86.2604,13514.0,0.0,0.4457,0
6652,Empire Beauty School-Morrow,3,1,0.0,0.0,6569.0,8275.0,0.669099757,0.594855305,0.608695652,0.6702,33.5652,-84.3263,13791.0,0.0,0.6702,0
6653,Strayer University-Arkansas,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,34.7484,-92.3949,,0.0,,1
6654,Strayer University-Georgia,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,33.8748,-84.2755,28744.0,0.0,,1
6655,Strayer University-Louisiana,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,30.0002,-90.1241,,0.0,,1
6656,Strayer University-Mississippi,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,32.3804,-90.1498,,0.0,,1
6657,Strayer University-South Carolina,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,34.8266,-82.3699,28748.0,0.0,,1
6658,Strayer University-Texas,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,30.3716,-97.7407,29529.0,0.0,,1
6659,The Art Institute of San Antonio,3,2,0.0,0.0,12667.0,30500.0,0.544359255,0.593517893,0.664974619,,29.5334,-98.5652,27094.0,0.0,,1
6660,Globe University-La Crosse,3,2,0.0,0.0,16768.0,27000.0,0.481506389,0.639423077,0.707910751,,43.878,-91.1918,24901.0,0.0,,1
6661,The Hair Design School-S Memphis,3,1,0.0,0.0,7000.0,10029.0,0.566091954,0.581632653,0.573134328,0.4058,35.1096,-89.9459,12100.0,0.0,0.4058,0
6662,The Hair Design School-Charlotte,3,1,0.0,0.0,7392.0,9522.0,0.473684211,0.502248876,0.564929694,0.3393,35.2586,-80.7837,12950.0,0.0,0.3393,3
6663,The Hair Design School-Durham,3,1,0.0,0.0,7000.0,10029.0,0.566091954,0.581632653,0.573134328,0.4286,36.0681,-78.9072,13839.0,0.0,0.4286,0
6664,The Hair Design School-E Greensboro,3,1,0.0,0.0,6569.0,8275.0,0.669099757,0.594855305,0.608695652,0.5094,36.0873,-79.7595,12614.0,0.0,0.5094,0
6665,The Hair Design School-Winston-Salem,3,1,0.0,0.0,6569.0,8275.0,0.669099757,0.594855305,0.608695652,0.4528,36.1511,-80.2842,12291.0,0.0,0.4528,0
6666,Empire Beauty School-West Palm,3,1,0.0,0.0,5781.0,9046.5,0.386120996,0.44469526,0.585152838,0.7174,26.7067,-80.1071,12952.0,0.0,0.7174,0
6667,Empire Beauty School-Pineville,3,1,0.0,0.0,6406.0,9083.0,0.454248366,0.480769231,0.540880503,0.5385,35.0882,-80.866,14563.0,0.0,0.5385,0
6668,The Hair Design School-N Memphis,3,1,0.0,0.0,8100.0,11096.0,0.364471669,0.408163265,0.556776557,0.44,35.2145,-89.9175,12385.0,0.0,0.44,1
6669,Broadview Entertainment Arts University,3,0,0.0,0.0,15625.0,31502.0,0.546047861,0.594170404,0.685131195,,40.7178,-111.8843,25003.0,0.0,,1
6670,Bryant & Stratton College-Hampton,3,2,0.0,0.0,10250.0,24260.5,0.307965432,0.319702952,0.450958818,,37.0439,-76.3927,15497.0,0.0,,1
6671,Paul Mitchell the School-Phoenix,3,1,0.0,0.0,10556.0,15751.5,,,,0.6429,33.5239,-112.1329,17496.0,0.0,0.693577419,0
6672,All Beauty College,3,1,0.0,0.0,9500.0,14125.5,,,,0.6486,35.0207,-114.5978,9570.0,0.0,0.722203704,0
6673,Northern California Institute of Cosmetology Inc,3,1,0.0,0.0,4600.0,5189.5,,,,0.7222,37.7307,-122.1604,12459.0,0.0,0.754690566,0
6674,Golden State College of Court Reporting,3,1,0.0,0.0,,,,,,0.5833,37.7009,-121.9326,15507.0,0.0,0.488877778,0
6675,Preferred College of Nursing-Los Angeles,3,1,0.0,0.0,16757.0,17083.0,,,,0.6957,34.0617,-118.2984,20208.0,0.0,0.707334146,0
6676,Trinity Vocational Center,3,1,0.0,0.0,15016.0,16617.0,,,,1.0,33.8583,-118.2965,14091.0,0.0,1.0,0
6677,SICE Paul Mitchell Partner School,3,1,0.0,0.0,9887.0,10556.0,,,,0.8861,37.683,-120.9942,8011.0,0.0,0.8861,0
6678,Cosmo Beauty Academy,3,1,0.0,0.0,7111.0,7912.5,,,,0.6786,38.5893,-121.5246,7575.0,0.0,0.682943902,0
6679,Paul Mitchell the School-Fresno,3,1,0.0,0.0,10556.0,13667.0,,,,0.7481,36.8095,-119.7814,14294.0,0.0,0.754285143,0
6680,Unitek College,3,1,0.0,0.0,9500.0,10281.0,1.0,,,,37.5095,-121.962,28463.0,0.0,,0
6681,Gurnick Academy of Medical Arts,3,1,0.0,0.0,16850.0,16937.5,0.783333333,,,0.671,37.5472,-122.3085,21727.0,0.0,0.753532746,0
6682,Southern California University SOMA,3,4,0.0,0.0,,,,,,,34.0552,-118.2696,,0.0,,0
6683,Paul Mitchell the School-East Bay,3,1,0.0,0.0,10556.0,13667.0,,,,0.6838,37.9452,-122.0617,14297.0,0.0,0.674704578,0
6684,South University–Richmond,3,3,0.0,0.0,9500.0,27167.0,0.349280501,0.462381664,0.636705293,,37.6468,-77.5992,25069.0,0.0,,1
6685,South University–Virginia Beach,3,3,0.0,0.0,9500.0,27167.0,0.349280501,0.462381664,0.636705293,,36.8351,-76.1271,24856.0,0.0,,1
6686,Aveda Institute-Denver,3,1,0.0,0.0,12000.0,12000.0,0.723404255,,,0.7097,39.7454,-104.9925,11561.0,0.0,0.857175714,0
6687,Paul Mitchell the School-Colorado Springs,3,1,0.0,0.0,9500.0,14350.0,,,,0.6481,38.8326,-104.8274,13904.0,0.0,0.690457143,0
6688,The Salon Professional Academy-Colorado Springs,3,1,0.0,0.0,12000.0,12000.0,,,,0.8621,38.8954,-104.7499,14828.0,0.0,0.779676271,0
6689,Paul Mitchell the School-Delaware,3,1,0.0,0.0,9833.0,12480.5,,,,0.6977,39.6237,-75.6809,11231.0,0.0,0.686982609,0
6690,Future-Tech Institute,3,1,0.0,0.0,,,,,,0.9,25.7647,-80.2515,5723.0,0.0,0.690894545,0
6691,Marchman Technical Education Center,1,1,0.0,0.0,,,,,,0.9189,28.2712,-82.6909,,0.0,0.88175,0
6692,Eureka Institute of Health and Beauty,3,1,0.0,0.0,,,,,,0.8611,25.7684,-80.3807,10855.0,0.0,0.891910811,0
6693,The Salon Professional Academy-Ft Myers,3,1,0.0,0.0,11574.5,12999.0,,,,0.7442,26.6627,-81.8856,11514.0,0.0,0.724156897,0
6694,SOLEX College,3,1,0.0,0.0,,,,,,0.7191,42.1398,-87.9076,,0.0,0.810928856,0
6695,Unity Cosmetology College,3,1,0.0,0.0,9500.0,11025.0,,,,0.4615,40.8787,-88.636,16078.0,0.0,0.666633333,0
6696,Universal Spa Training Academy,3,1,0.0,0.0,7917.0,7917.0,,,,0.9636,41.7958,-87.9938,10133.0,0.0,0.9636,0
6697,The Salon Professional Academy-Evansville,3,1,0.0,0.0,9833.0,9833.0,,,,1.0,37.9877,-87.4833,9528.0,0.0,0.959968,0
6698,Tri County Regional Vocational Technical High School,1,1,0.0,0.0,,,,,,0.925,42.0958,-71.4271,,0.0,0.926331579,0
6699,Compass College of Cinematic Arts,2,2,0.0,0.0,10697.0,10928.0,,,,,42.976,-85.6823,27133.0,0.0,,0
6700,Nova Academy of Cosmetology,3,1,0.0,0.0,9500.0,9999.0,,,,0.9038,44.04,-92.4617,14278.0,0.0,0.918872973,0
6701,Victory Trade School,2,1,0.0,0.0,,,,,,0.525,37.2293,-93.2921,4198.0,0.0,0.644444444,0
6702,Starting Points Inc,2,1,0.0,0.0,5900.0,6300.0,,,,0.4,40.7297,-74.0695,18136.0,0.0,0.4,3
6703,The Lab-Paul Mitchell Partner School,3,1,0.0,0.0,7667.0,9500.0,,,,0.6557,40.2654,-74.8015,16115.0,0.0,0.700835043,0
6704,SAE Institute of Technology-New York,3,1,0.0,0.0,5500.0,9500.0,,,,0.6114,40.7495,-73.9881,34414.0,0.0,0.6114,0
6705,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,3,1,0.0,0.0,9881.5,10667.0,,,,0.4,42.7624,-73.7535,16960.0,0.0,0.625,0
6706,The Artisan College of Cosmetology,3,1,0.0,0.0,10413.0,10500.0,,,,0.8889,41.0523,-83.6181,9836.0,0.0,0.769230769,0
6707,Sage School of Massage,3,1,0.0,0.0,7600.0,7600.0,1.0,,,1.0,44.0676,-121.3009,16811.0,0.0,0.921052632,0
6708,Lawyer's Assistant School of Dallas,3,1,0.0,0.0,6333.0,6333.0,0.657142857,,,0.8571,32.8618,-96.7698,12715.0,0.0,0.8571,0
6709,ABC Beauty Academy,3,1,0.0,0.0,,,,,,0.9265,32.9299,-96.6832,5248.0,0.0,0.923115385,0
6710,Salon & Spa Institute,3,1,0.0,0.0,8916.0,10500.0,,,,0.6452,25.9513,-97.4973,10149.0,0.0,0.666697778,0
6711,American Beauty Academy,3,1,0.0,0.0,9000.0,10505.0,,,,0.6333,40.0429,-111.7338,8448.0,0.0,0.6333,0
6712,The Salon Professional Academy-Tacoma,3,1,0.0,0.0,12000.0,12000.0,,,,0.8118,47.2227,-122.4715,13322.0,0.0,0.814314286,0
6713,Academy of Cosmetology,3,1,0.0,0.0,,,,,,0.55,46.2922,-119.2748,13209.0,0.0,0.632348529,0
6714,The Academy Waukesha,3,1,0.0,0.0,12000.0,12000.0,0.611111111,,,0.9878,43.0429,-88.2588,12607.0,0.0,0.884829697,0
6715,ITT Technical Institute-Merrillville,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,41.4647,-87.3262,21655.0,0.0,,1
6716,ITT Technical Institute-Tallahassee,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,30.4766,-84.2974,25024.0,0.0,,1
6717,ITT Technical Institute-Salem,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,37.2649,-80.0217,22757.0,0.0,,1
6718,ITT Technical Institute-Akron,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,41.1349,-81.6245,23429.0,0.0,,1
6719,ITT Technical Institute-Cedar Rapids,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,41.9413,-91.7144,23841.0,0.0,,1
6720,ITT Technical Institute-Corona,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,33.819,-117.5085,22631.0,0.0,,1
6721,ITT Technical Institute-Johnson City,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,36.3823,-82.4294,20401.0,0.0,,1
6722,ITT Technical Institute-DeSoto,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,32.5899,-96.8775,22793.0,0.0,,1
6723,ITT Technical Institute-North Charleston,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,32.9007,-80.0294,22292.0,0.0,,1
6724,ITT Technical Institute-Aurora,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,39.6748,-104.842,24570.0,0.0,,1
6725,ITT Technical Institute-West Covina,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,34.0686,-117.9422,21864.0,0.0,,1
6726,ITT Technical Institute-Culver City,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,33.9817,-118.3959,22087.0,0.0,,1
6727,ITT Technical Institute-Dearborn,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,42.3034,-83.2633,21891.0,0.0,,1
6728,ITT Technical Institute-Las Vegas,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,36.2175,-115.1903,24450.0,0.0,,1
6729,Touro University Worldwide,2,3,0.0,0.0,,,,,,,34.0946,-118.366,7600.0,0.0,,0
6730,Touro University California,2,4,0.0,0.0,12500.0,23899.5,,,,,38.0885,-122.2659,,0.0,,0
6731,The Chicago School of Professional Psychology at Washington DC,2,4,0.0,0.0,,,,,,,38.9016,-77.0336,,0.0,,0
6732,Anamarc College-Santa Teresa,3,2,0.0,0.0,7732.0,8861.0,0.382267442,0.366568915,0.467084639,,31.8639,-106.6914,14503.0,0.0,,1
6733,Touro University Nevada,2,3,0.0,0.0,12500.0,23899.5,,,,,36.0426,-115.0227,,0.0,,0
6734,National College-Willoughby Hills,3,2,0.0,0.0,13567.5,27588.0,0.255513717,0.191616766,0.418,0.0,41.5828,-81.4859,21693.0,0.0,0.0,3
6735,Herzing University-Kenosha,3,2,0.0,0.0,12000.0,22822.0,0.474266474,0.582599119,0.678628389,,42.6031,-87.8575,19147.0,0.0,,1
6736,Herzing University-Brookfield,3,1,0.0,0.0,12000.0,22822.0,0.474266474,0.582599119,0.678628389,,43.0269,-88.1153,20547.0,0.0,,1
6737,Heald College-Modesto,3,2,0.0,0.0,7834.5,11250.0,0.46230805,0.530621786,0.695881732,0.5182,37.7156,-121.0912,18826.0,0.0,0.5182,0
6738,Fortis Institute-Houston,3,1,0.0,0.0,9500.0,9500.0,0.399884925,0.378378378,0.465277778,0.6741,29.9385,-95.3952,21595.0,0.0,0.674695482,1
6739,Southern Careers Institute-Brownsville,3,1,0.0,0.0,8507.0,9498.0,0.335187761,0.251459144,0.338952164,0.4381,25.9356,-97.4992,14264.0,0.0,0.425622715,1
6740,Southern Careers Institute-Harlingen,3,1,0.0,0.0,8507.0,9498.0,0.335187761,0.251459144,0.338952164,0.4191,26.1652,-97.6788,22953.0,0.0,0.382236296,1
6741,Strayer University-Global Region,3,3,0.0,0.0,12500.0,39499.5,0.444774917,0.51965924,0.701720039,,38.9049,-77.0345,30704.0,0.0,,1
6742,Regina's College of Beauty-Charlotte,3,1,0.0,0.0,8500.0,14761.0,0.207692308,0.541666667,,0.6667,35.2362,-80.8841,20802.0,0.0,0.83335625,1
6743,Kenneth Shuler School of Cosmetology-Florence,3,1,0.0,0.0,8003.0,8966.0,0.298013245,0.320987654,0.46875,0.6515,34.2382,-79.81,11770.0,0.0,0.6515,1
6744,Fortis College-Columbia,3,1,0.0,0.0,9866.5,12868.0,0.455983954,0.421296296,0.45978836,0.5796,34.0158,-81.0822,15610.0,0.0,0.626317105,1
6745,Brown Mackie College-Albuquerque,3,2,0.0,0.0,12136.5,21599.0,0.289359316,0.546352584,0.70790378,,35.0793,-106.527,19428.0,0.0,,1
6746,Brown Mackie College-St Louis,3,2,0.0,0.0,12136.5,21599.0,0.289359316,0.546352584,0.70790378,,38.5444,-90.4365,18039.0,0.0,,1
6747,Avant Gard The School,3,1,0.0,0.0,9500.0,12855.5,,,,0.6,39.7601,-86.3782,12977.0,0.0,0.794871795,0
6748,Toni & Guy Hairdressing Academy-Bellingham,3,1,0.0,0.0,10556.0,13000.0,0.719745223,0.773333333,0.725490196,0.8235,48.7505,-122.4762,16767.0,0.0,0.8235,0
6749,California University of Management and Sciences,2,3,0.0,0.0,,,,,,,33.842,-117.9416,20289.0,0.0,,0
6750,Ross Medical Education Center-Davison,3,1,0.0,0.0,9500.0,9500.0,0.496932515,0.490837696,0.576832151,0.7437,43.0377,-83.518,18815.0,0.0,0.775942925,0
6751,Ross Medical Education Center-Granger,3,1,0.0,0.0,9500.0,9500.0,0.490923441,0.400394477,0.405660377,0.6042,41.7203,-86.1743,18777.0,0.0,0.6042,1
6752,Ross Medical Education Center-Niles,3,1,0.0,0.0,9500.0,9500.0,0.482155863,0.449526814,0.553014553,0.6423,41.2111,-80.7527,18926.0,0.0,0.6423,0
6753,Ross Medical Education Center-Canton,3,1,0.0,0.0,9500.0,9500.0,0.436445907,0.404178674,0.454354669,0.7229,42.3221,-83.4822,18471.0,0.0,0.7229,1
6754,Pima Medical Institute-Houston,3,1,0.0,0.0,8708.0,9498.0,0.614709852,0.573035096,0.612936084,0.6679,29.7839,-95.5488,12548.0,0.0,0.653741424,0
6755,Illinois Center for Broadcasting–Chicago Campus,3,1,0.0,0.0,9500.0,9500.0,0.676954733,0.711191336,0.66359447,0.7949,41.875,-87.6277,15404.0,0.0,0.7949,0
6756,Concorde Career Institute-Dallas,3,1,0.0,0.0,9500.0,9500.0,0.630057803,0.522116219,0.581256231,0.9459,32.9188,-96.7423,20313.0,0.0,0.920518224,0
6757,Concorde Career Institute-Orlando,3,1,0.0,0.0,9500.0,9500.0,0.418062637,0.303660566,0.388181818,0.898,28.5599,-81.3409,20090.0,0.0,0.915436232,1
6758,Concorde Career Institute-San Antonio,3,1,0.0,0.0,9500.0,9500.0,0.398135819,0.323529412,0.456022945,0.9472,29.4893,-98.5816,19796.0,0.0,0.937612027,1
6759,Ecotech Institute,3,2,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,0.766,39.6912,-104.8283,18523.0,0.0,0.766,1
6760,Johnson & Wales University-Online,2,3,0.0,0.0,20667.0,27000.0,0.801117943,0.766227658,0.790639365,,41.8204,-71.4137,,0.0,,2
6761,Everest College-Fort Worth South,3,1,0.0,0.0,9500.0,9500.0,0.334682861,0.335695306,0.462788708,0.5934,32.6872,-97.321,20791.0,0.0,0.5934,1
6762,Everest College-Santa Ana,3,1,0.0,0.0,9500.0,9500.0,0.334682861,0.335695306,0.462788708,0.8186,33.7484,-117.8732,23312.0,0.0,0.8186,1
6763,Moreno Valley College,1,2,0.0,0.0,4500.0,10500.0,,,,0.1801,33.8871,-117.2051,,0.0,0.1801,3
6764,Hair Design Institute at Fifth Avenue-New York,3,1,0.0,0.0,7375.0,7725.0,0.565737052,0.610619469,0.737179487,0.6018,40.7532,-73.9927,17211.0,0.0,0.6018,0
6765,Onondaga School of Therapeutic Massage-Rochester,3,1,0.0,0.0,8769.0,8769.0,0.740740741,,,,43.159,-77.5852,20368.0,0.0,,0
6766,Norco College,1,2,0.0,0.0,4500.0,7750.0,,,,0.2449,33.9154,-117.568,,1.0,0.2449,3
6767,Daymar College-Louisville,3,2,0.0,0.0,13736.5,23563.0,0.265269245,0.305471125,0.461165049,,38.2918,-85.5175,,0.0,,1
6768,Dorsey Business Schools-Saginaw,3,1,0.0,0.0,9163.0,11250.0,0.379503323,0.394847214,0.478411054,0.2821,43.4708,-83.9754,26872.0,0.0,0.2821,1
6769,Milan Institute of Cosmetology-La Quinta,3,1,0.0,0.0,9500.0,14252.0,0.291276491,0.283973758,0.421052632,0.451,33.706,-116.2769,14697.0,0.0,0.451,1
6770,Milan Institute-Nampa,3,1,0.0,0.0,9500.0,9500.0,0.351691581,0.390792291,0.437238494,0.623,43.6008,-116.5935,20811.0,0.0,0.623,1
6771,Milan Institute of Cosmetology-El Paso,3,1,0.0,0.0,9500.0,14252.0,0.291276491,0.283973758,0.421052632,0.527,31.7494,-106.3017,15270.0,0.0,0.527,1
